movie,sentence,movie_duration,start,end,imdb,lsmdc_filename,start_hms,end_hms
1051_Harry_Potter_and_the_goblet_of_fire,Fleur follows.,9426,6637.658,6640.222,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.50.37.658-01.50.40.222,01.50.37.658,01.50.40.222
1051_Harry_Potter_and_the_goblet_of_fire,Her classmates perform a cheerleader routine.,9426,6640.222,6642.768,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.50.40.222-01.50.42.768,01.50.40.222,01.50.42.768
1051_Harry_Potter_and_the_goblet_of_fire,Draco and his crony support Viktor Krum who appears with Karkaroff,9426,6645.098,6650.972,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.50.45.098-01.50.50.972,01.50.45.098,01.50.50.972
1051_Harry_Potter_and_the_goblet_of_fire,A concerned Dumbledore accompanies Harry who looks around nervously.,9426,6650.972,6658.841,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.50.50.972-01.50.58.841,01.50.50.972,01.50.58.841
1051_Harry_Potter_and_the_goblet_of_fire,"Standing in front of a tall hedge, Dumbledore addresses the crowd.",9426,6661.121,6669.745,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.51.01.121-01.51.09.745,01.51.01.121,01.51.09.745
1051_Harry_Potter_and_the_goblet_of_fire,They gather around Dumbledore,9426,6720.525,6725.225,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.52.00.525-01.52.05.225,01.52.00.525,01.52.05.225
1051_Harry_Potter_and_the_goblet_of_fire,Harry stands before a narrow opening in the hedge.,9426,6751.604,6754.967,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.52.31.604-01.52.34.967,01.52.31.604,01.52.34.967
1051_Harry_Potter_and_the_goblet_of_fire,Mr. Diggory hugs Cedric tearfully.,9426,6754.967,6759.41,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.52.34.967-01.52.39.410,01.52.34.967,01.52.39.410
1051_Harry_Potter_and_the_goblet_of_fire,Harry gives Cedric a friendly nod.,9426,6760.53,6762.496,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.52.40.530-01.52.42.496,01.52.40.530,01.52.42.496
1051_Harry_Potter_and_the_goblet_of_fire,"Once again, Filch lights the canon too soon.",9426,6764.561,6767.604,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.52.44.561-01.52.47.604,01.52.44.561,01.52.47.604
1051_Harry_Potter_and_the_goblet_of_fire,Moody pats Harry encouragingly on the shoulder as Harry tentatively enters the maze.,9426,6770.765,6775.95,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.52.50.765-01.52.55.950,01.52.50.765,01.52.55.950
1051_Harry_Potter_and_the_goblet_of_fire,Dumbledore watches him go.,9426,6775.95,6778.013,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.52.55.950-01.52.58.013,01.52.55.950,01.52.58.013
1051_Harry_Potter_and_the_goblet_of_fire,Harry looks back towards the entrance and sees Moody pointing surreptitiously to the left.,9426,6778.232,6783.974,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.52.58.232-01.53.03.974,01.52.58.232,01.53.03.974
1051_Harry_Potter_and_the_goblet_of_fire,"Harry stares uncertainly down the narrow, misty path.",9426,6785.372,6786.989,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.53.05.372-01.53.06.989,01.53.05.372,01.53.06.989
1051_Harry_Potter_and_the_goblet_of_fire,"Suddenly, the hedges close together behind him, blocking the way out.",9426,6792.336,6795.468,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.53.12.336-01.53.15.468,01.53.12.336,01.53.15.468
1051_Harry_Potter_and_the_goblet_of_fire,Harry swallows hard and follows the direction Moody has indicated.,9426,6796.129,6804.809,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.53.16.129-01.53.24.809,01.53.16.129,01.53.24.809
1051_Harry_Potter_and_the_goblet_of_fire,Each long path looks exactly the same.,9426,6804.809,6806.263,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.53.24.809-01.53.26.263,01.53.24.809,01.53.26.263
1051_Harry_Potter_and_the_goblet_of_fire,"The thick, hewn hedges rise 25 feet on either side.",9426,6806.263,6808.207,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.53.26.263-01.53.28.207,01.53.26.263,01.53.28.207
1051_Harry_Potter_and_the_goblet_of_fire,"Above his head, Harry can only see a narrow strip of sky.",9426,6808.207,6812.468,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.53.28.207-01.53.32.468,01.53.28.207,01.53.32.468
1051_Harry_Potter_and_the_goblet_of_fire,The intricate maze extends far around him stretching away into distance of mist covered valley.,9426,6812.468,6817.384,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.53.32.468-01.53.37.384,01.53.32.468,01.53.37.384
1051_Harry_Potter_and_the_goblet_of_fire,Harry moves slowly and cautiously between the hedges.,9426,6817.384,6824.702,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.53.37.384-01.53.44.702,01.53.37.384,01.53.44.702
1051_Harry_Potter_and_the_goblet_of_fire,Harry turns and looks behind him fearfully.,9426,6824.702,6829.313,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.53.44.702-01.53.49.313,01.53.44.702,01.53.49.313
1051_Harry_Potter_and_the_goblet_of_fire,Cedric has come in through another entrance.,9426,6841.855,6845.491,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.54.01.855-01.54.05.491,01.54.01.855,01.54.05.491
1051_Harry_Potter_and_the_goblet_of_fire,As confused as Harry Cedric runs along the narrow paths between the neatly clipped hedges.,9426,6845.491,6848.886,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.54.05.491-01.54.08.886,01.54.05.491,01.54.08.886
1051_Harry_Potter_and_the_goblet_of_fire,Cedric stops uncertain of which way to go.,9426,6848.886,6856.915,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.54.08.886-01.54.16.915,01.54.08.886,01.54.16.915
1051_Harry_Potter_and_the_goblet_of_fire,Cedric chooses a path.,9426,6856.915,6859.826,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.54.16.915-01.54.19.826,01.54.16.915,01.54.19.826
1051_Harry_Potter_and_the_goblet_of_fire,"As Cedric moves forward, it crashes closed in front of him.",9426,6859.826,6862.291,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.54.19.826-01.54.22.291,01.54.19.826,01.54.22.291
1051_Harry_Potter_and_the_goblet_of_fire,The hedges on either side grow together hemming him in.,9426,6862.291,6867.665,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.54.22.291-01.54.27.665,01.54.22.291,01.54.27.665
1051_Harry_Potter_and_the_goblet_of_fire,"Cedric forces his way through the dense branches as they close in around him, lashing him across the face.",9426,6867.665,6871.808,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.54.27.665-01.54.31.808,01.54.27.665,01.54.31.808
1051_Harry_Potter_and_the_goblet_of_fire,"Meanwhile, Viktor plods along in his steady boots, carrying his wand.",9426,6871.808,6882.535,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.54.31.808-01.54.42.535,01.54.31.808,01.54.42.535
1051_Harry_Potter_and_the_goblet_of_fire,Harry spins around as Harry hears a sound behind him.,9426,6882.535,6886.167,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.54.42.535-01.54.46.167,01.54.42.535,01.54.46.167
1051_Harry_Potter_and_the_goblet_of_fire,Viktor eyes are glazed over.,9426,6888.582,6892.531,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.54.48.582-01.54.52.531,01.54.48.582,01.54.52.531
1051_Harry_Potter_and_the_goblet_of_fire,Fleur runs frantically between the hedges.,9426,6892.531,6896.424,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.54.52.531-01.54.56.424,01.54.52.531,01.54.56.424
1051_Harry_Potter_and_the_goblet_of_fire,"Fleur reaches a dead end and panicking, runs back the way Fleur came.",9426,6896.424,6904.424,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.54.56.424-01.55.04.424,01.54.56.424,01.55.04.424
1051_Harry_Potter_and_the_goblet_of_fire,"Her face clammy with fear, Fleur stares uncertainly down the misty pathway.",9426,6904.424,6909.979,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.55.04.424-01.55.09.979,01.55.04.424,01.55.09.979
1051_Harry_Potter_and_the_goblet_of_fire,"Hearing something behind her, Fleur turns.",9426,6909.979,6913.103,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.55.09.979-01.55.13.103,01.55.09.979,01.55.13.103
1051_Harry_Potter_and_the_goblet_of_fire,Harry hears her scream.,9426,6913.103,6915.995,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.55.13.103-01.55.15.995,01.55.13.103,01.55.15.995
1051_Harry_Potter_and_the_goblet_of_fire,Viktor leans over Fleur,9426,6916.882,6921.089,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.55.16.882-01.55.21.089,01.55.16.882,01.55.21.089
1051_Harry_Potter_and_the_goblet_of_fire,"Fleur lies on the ground, staring slightly.",9426,6921.089,6925.144,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.55.21.089-01.55.25.144,01.55.21.089,01.55.25.144
1051_Harry_Potter_and_the_goblet_of_fire,Viktor looks up.,9426,6919.089,6921.566,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.55.19.089-01.55.21.566,01.55.19.089,01.55.21.566
1051_Harry_Potter_and_the_goblet_of_fire,His eyes are cloudy.,9426,6921.566,6922.419,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.55.21.566-01.55.22.419,01.55.21.566,01.55.22.419
1051_Harry_Potter_and_the_goblet_of_fire,Sinuous roots creep towards Fleur from under the hedge.,9426,6924.659,6929.102,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.55.24.659-01.55.29.102,01.55.24.659,01.55.29.102
1051_Harry_Potter_and_the_goblet_of_fire,Harry runs in the direction of the scream.,9426,6929.102,6933.693,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.55.29.102-01.55.33.693,01.55.29.102,01.55.33.693
1051_Harry_Potter_and_the_goblet_of_fire,Harry peers through the swirling mist and spots Viktor,9426,6933.693,6942.509,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.55.33.693-01.55.42.509,01.55.33.693,01.55.42.509
1051_Harry_Potter_and_the_goblet_of_fire,Harry draws back into the hedge as Viktor shines the lighted end of his wand straight into Harry face.,9426,6942.509,6948.913,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.55.42.509-01.55.48.913,01.55.42.509,01.55.48.913
1051_Harry_Potter_and_the_goblet_of_fire,As Viktor eyes are clouded over and Viktor fails to see Harry Viktor passes by.,9426,6948.913,6957.421,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.55.48.913-01.55.57.421,01.55.48.913,01.55.57.421
1051_Harry_Potter_and_the_goblet_of_fire,Harry searches for Fleur,9426,6959.969,6966.667,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.55.59.969-01.56.06.667,01.55.59.969,01.56.06.667
1051_Harry_Potter_and_the_goblet_of_fire,"As Harry reaches her, Fleur vanishes from sight, drawn under the hedge by a tangle of sinuous roots.",9426,6966.778,6975.458,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.56.06.778-01.56.15.458,01.56.06.778,01.56.15.458
1051_Harry_Potter_and_the_goblet_of_fire,Harry points his wand upwards.,9426,6978.179,6980.993,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.56.18.179-01.56.20.993,01.56.18.179,01.56.20.993
1051_Harry_Potter_and_the_goblet_of_fire,"High above, red sparks explode in the evening sky.",9426,6980.993,6989.533,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.56.20.993-01.56.29.533,01.56.20.993,01.56.29.533
1051_Harry_Potter_and_the_goblet_of_fire,A howling wind lashes the branches sending dust and leaves into the air.,9426,6993.518,6998.681,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.56.33.518-01.56.38.681,01.56.33.518,01.56.38.681
1051_Harry_Potter_and_the_goblet_of_fire,Harry starts to run as the hedges starts to close together behind him.,9426,6998.681,7005.49,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.56.38.681-01.56.45.490,01.56.38.681,01.56.45.490
1051_Harry_Potter_and_the_goblet_of_fire,Harry dives head first through a closing gap and lands on the ground.,9426,7005.49,7008.502,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.56.45.490-01.56.48.502,01.56.45.490,01.56.48.502
1051_Harry_Potter_and_the_goblet_of_fire,Harry sees a bright object in a distance.,9426,7012.163,7017.115,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.56.52.163-01.56.57.115,01.56.52.163,01.56.57.115
1051_Harry_Potter_and_the_goblet_of_fire,"Heading towards it, Harry emerges onto a path between Cedric and Viktor",9426,7017.115,7022.658,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.56.57.115-01.57.02.658,01.56.57.115,01.57.02.658
1051_Harry_Potter_and_the_goblet_of_fire,Harry drops.,9426,7025.06,7026.2,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.57.05.060-01.57.06.200,01.57.05.060,01.57.06.200
1051_Harry_Potter_and_the_goblet_of_fire,Cedric aims his wand at Viktor and knocks him unconscious.,9426,7026.321,7029.523,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.57.06.321-01.57.09.523,01.57.06.321,01.57.09.523
1051_Harry_Potter_and_the_goblet_of_fire,Cedric kicks Viktor wand from his hand and raises his own wand.,9426,7031.66,7036.06,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.57.11.660-01.57.16.060,01.57.11.660,01.57.16.060
1051_Harry_Potter_and_the_goblet_of_fire,Harry stops him.,9426,7036.06,7039.339,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.57.16.060-01.57.19.339,01.57.16.060,01.57.19.339
1051_Harry_Potter_and_the_goblet_of_fire,Cedric pushes him off and starts to run.,9426,7039.339,7042.926,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.57.19.339-01.57.22.926,01.57.19.339,01.57.22.926
1051_Harry_Potter_and_the_goblet_of_fire,Harry follows.,9426,7042.855,7046.004,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.57.22.855-01.57.26.004,01.57.22.855,01.57.26.004
1051_Harry_Potter_and_the_goblet_of_fire,"They jostle for position, grabbing each other by the shirt, pulling each other's back, fighting each other off.",9426,7046.004,7052.553,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.57.26.004-01.57.32.553,01.57.26.004,01.57.32.553
1051_Harry_Potter_and_the_goblet_of_fire,They see the trophy.,9426,7052.553,7054.93,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.57.32.553-01.57.34.930,01.57.32.553,01.57.34.930
1051_Harry_Potter_and_the_goblet_of_fire,"They sprint forward, Cedric slightly ahead.",9426,7054.93,7060.794,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.57.34.930-01.57.40.794,01.57.34.930,01.57.40.794
1051_Harry_Potter_and_the_goblet_of_fire,The Triwizard Trophy gleams through the mist.,9426,7060.794,7061.817,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.57.40.794-01.57.41.817,01.57.40.794,01.57.41.817
1051_Harry_Potter_and_the_goblet_of_fire,The roots reach out and trips Cedric,9426,7061.817,7066.576,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.57.41.817-01.57.46.576,01.57.41.817,01.57.46.576
1051_Harry_Potter_and_the_goblet_of_fire,"Harry surges past, then stops, and looks back.",9426,7067.017,7072.558,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.57.47.017-01.57.52.558,01.57.47.017,01.57.52.558
1051_Harry_Potter_and_the_goblet_of_fire,"Cedric is dragged backwards, tangled in the roots and branches of the hedge.",9426,7072.558,7075.533,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.57.52.558-01.57.55.533,01.57.52.558,01.57.55.533
1051_Harry_Potter_and_the_goblet_of_fire,Cedric struggles in vain to escape.,9426,7080.484,7082.373,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.58.00.484-01.58.02.373,01.58.00.484,01.58.02.373
1051_Harry_Potter_and_the_goblet_of_fire,"The sinuous roots have twined around his neck, strangling him.",9426,7082.373,7086.753,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.58.02.373-01.58.06.753,01.58.02.373,01.58.06.753
1051_Harry_Potter_and_the_goblet_of_fire,Harry looks at the gleaming trophy and back at Cedric,9426,7086.753,7090.164,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.58.06.753-01.58.10.164,01.58.06.753,01.58.10.164
1051_Harry_Potter_and_the_goblet_of_fire,Harry points his wand.,9426,7090.164,7093.133,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.58.10.164-01.58.13.133,01.58.10.164,01.58.13.133
1051_Harry_Potter_and_the_goblet_of_fire,The roots and branches loosen their hold.,9426,7093.133,7093.486,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.58.13.133-01.58.13.486,01.58.13.133,01.58.13.486
1051_Harry_Potter_and_the_goblet_of_fire,Harry runs to Cedric and helps him to free himself.,9426,7093.486,7099.671,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.58.13.486-01.58.19.671,01.58.13.486,01.58.19.671
1051_Harry_Potter_and_the_goblet_of_fire,"Exhausted and trembling, Cedric scrambles to his feet.",9426,7099.671,7105.9,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.58.19.671-01.58.25.900,01.58.19.671,01.58.25.900
1051_Harry_Potter_and_the_goblet_of_fire,A strong wind flings leaves high into the air and the hedges advance.,9426,7126.686,7131.47,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.58.46.686-01.58.51.470,01.58.46.686,01.58.51.470
1051_Harry_Potter_and_the_goblet_of_fire,"As the hedges close in behind them, they both sprint towards the shining trophy.",9426,7131.47,7139.189,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.58.51.470-01.58.59.189,01.58.51.470,01.58.59.189
1051_Harry_Potter_and_the_goblet_of_fire,"Reaching it, they pause in front of it.",9426,7139.189,7143.74,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.58.59.189-01.59.03.740,01.58.59.189,01.59.03.740
1051_Harry_Potter_and_the_goblet_of_fire,"They grab, one hand each.",9426,7147.708,7148.875,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.59.07.708-01.59.08.875,01.59.07.708,01.59.08.875
1051_Harry_Potter_and_the_goblet_of_fire,It spins like a Catherine wheel.,9426,7148.875,7152.21,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.59.08.875-01.59.12.210,01.59.08.875,01.59.12.210
1051_Harry_Potter_and_the_goblet_of_fire,They land beside a statue in the cemetery.,9426,7152.21,7154.839,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.59.12.210-01.59.14.839,01.59.12.210,01.59.14.839
1051_Harry_Potter_and_the_goblet_of_fire,They scramble to their feet.,9426,7158.131,7168.511,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.59.18.131-01.59.28.511,01.59.18.131,01.59.28.511
1051_Harry_Potter_and_the_goblet_of_fire,Cedric looks around the moonlit graveyard.,9426,7168.511,7175.101,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.59.28.511-01.59.35.101,01.59.28.511,01.59.35.101
1051_Harry_Potter_and_the_goblet_of_fire,The trophy is lying on the ground.,9426,7183.013,7187.544,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.59.43.013-01.59.47.544,01.59.43.013,01.59.47.544
1051_Harry_Potter_and_the_goblet_of_fire,Harry clutches his forehead in agony.,9426,7199.337,7205.26,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_01.59.59.337-02.00.05.260,01.59.59.337,02.00.05.260
1051_Harry_Potter_and_the_goblet_of_fire,"Wormtail appears, clutching a small, wizened creature in a blanket.",9426,7207.123,7212.025,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.00.07.123-02.00.12.025,02.00.07.123,02.00.12.025
1051_Harry_Potter_and_the_goblet_of_fire,Cedric draws his wand.,9426,7213.583,7217.736,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.00.13.583-02.00.17.736,02.00.13.583,02.00.17.736
1051_Harry_Potter_and_the_goblet_of_fire,"Cedric falls, dead.",9426,7218.899,7223.566,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.00.18.899-02.00.23.566,02.00.18.899,02.00.23.566
1051_Harry_Potter_and_the_goblet_of_fire,"Aiming his wand, Wormtail forces Harry up into the arms of the statue.",9426,7223.566,7228.826,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.00.23.566-02.00.28.826,02.00.23.566,02.00.28.826
1051_Harry_Potter_and_the_goblet_of_fire,It traps him fast behind the handle of the scythe.,9426,7228.826,7232.006,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.00.28.826-02.00.32.006,02.00.28.826,02.00.32.006
1051_Harry_Potter_and_the_goblet_of_fire,A cauldron stands in front of Harry,9426,7234.555,7236.191,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.00.34.555-02.00.36.191,02.00.34.555,02.00.36.191
1051_Harry_Potter_and_the_goblet_of_fire,"Wormtail drops the pale, deformed creature into it.",9426,7236.191,7240.839,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.00.36.191-02.00.40.839,02.00.36.191,02.00.40.839
1051_Harry_Potter_and_the_goblet_of_fire,Wormtail opens the Riddle family grave.,9426,7243.433,7246.652,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.00.43.433-02.00.46.652,02.00.43.433,02.00.46.652
1051_Harry_Potter_and_the_goblet_of_fire,Wormtail drops a bone into the cauldron.,9426,7246.652,7256.255,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.00.46.652-02.00.56.255,02.00.46.652,02.00.56.255
1051_Harry_Potter_and_the_goblet_of_fire,Wormtail draws a knife.,9426,7260.281,7263.731,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.01.00.281-02.01.03.731,02.01.00.281,02.01.03.731
1051_Harry_Potter_and_the_goblet_of_fire,Wormtail slices off his right hand into the cauldron.,9426,7263.731,7267.289,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.01.03.731-02.01.07.289,02.01.03.731,02.01.07.289
1051_Harry_Potter_and_the_goblet_of_fire,Wormtail slashes open Harry sleeve.,9426,7275.161,7279.358,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.01.15.161-02.01.19.358,02.01.15.161,02.01.19.358
1051_Harry_Potter_and_the_goblet_of_fire,Wormtail cuts Harry arm.,9426,7279.358,7281.654,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.01.19.358-02.01.21.654,02.01.19.358,02.01.21.654
1051_Harry_Potter_and_the_goblet_of_fire,Harry blood is added to the cauldron.,9426,7283.19,7293.297,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.01.23.190-02.01.33.297,02.01.23.190,02.01.33.297
1051_Harry_Potter_and_the_goblet_of_fire,The contents of the cauldron sieve and bubble.,9426,7294.389,7296.727,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.01.34.389-02.01.36.727,02.01.34.389,02.01.36.727
1051_Harry_Potter_and_the_goblet_of_fire,Wormtail runs into the shadows as flames leap high into the night sky.,9426,7297.172,7302.145,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.01.37.172-02.01.42.145,02.01.37.172,02.01.42.145
1051_Harry_Potter_and_the_goblet_of_fire,The cauldron disappears.,9426,7302.145,7303.789,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.01.42.145-02.01.43.789,02.01.42.145,02.01.43.789
1051_Harry_Potter_and_the_goblet_of_fire,"A ghastly, shapeless figure appears in front of Harry riving and twisting as it slowly takes human form.",9426,7303.789,7314.686,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.01.43.789-02.01.54.686,02.01.43.789,02.01.54.686
1051_Harry_Potter_and_the_goblet_of_fire,A veil of black smoke descends and unfolds the creature.,9426,7314.686,7322.825,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.01.54.686-02.02.02.825,02.01.54.686,02.02.02.825
1051_Harry_Potter_and_the_goblet_of_fire,Voldemort slowly turns his head.,9426,7322.825,7326.61,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.02.02.825-02.02.06.610,02.02.02.825,02.02.06.610
1051_Harry_Potter_and_the_goblet_of_fire,"His gleaming, gray skin is stretched tight over his bony features.",9426,7326.61,7328.141,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.02.06.610-02.02.08.141,02.02.06.610,02.02.08.141
1051_Harry_Potter_and_the_goblet_of_fire,Voldemort has sunken eyes.,9426,7328.141,7330.133,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.02.08.141-02.02.10.133,02.02.08.141,02.02.10.133
1051_Harry_Potter_and_the_goblet_of_fire,"In place of a nose, his nostrils are two narrow slits.",9426,7330.133,7332.34,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.02.10.133-02.02.12.340,02.02.10.133,02.02.12.340
1051_Harry_Potter_and_the_goblet_of_fire,Voldemort runs his fingers over his hairless skull.,9426,7329.377,7340.25,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.02.09.377-02.02.20.250,02.02.09.377,02.02.20.250
1051_Harry_Potter_and_the_goblet_of_fire,Wormtail emerges from the shadows.,9426,7340.701,7343.321,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.02.20.701-02.02.23.321,02.02.20.701,02.02.23.321
1051_Harry_Potter_and_the_goblet_of_fire,"Now, draped in a black robe, Voldemort opens his arms triumphantly.",9426,7343.321,7351.2,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.02.23.321-02.02.31.200,02.02.23.321,02.02.31.200
1051_Harry_Potter_and_the_goblet_of_fire,"The Dark Lord admires his restored human form, a smile on his thin lips.",9426,7351.2,7355.1,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.02.31.200-02.02.35.100,02.02.31.200,02.02.35.100
1051_Harry_Potter_and_the_goblet_of_fire,"Bowing low, Wormtail holds it out.",9426,7360.01,7364.558,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.02.40.010-02.02.44.558,02.02.40.010,02.02.44.558
1051_Harry_Potter_and_the_goblet_of_fire,"Voldemort takes it in his long, bony fingers.",9426,7364.558,7372.621,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.02.44.558-02.02.52.621,02.02.44.558,02.02.52.621
1051_Harry_Potter_and_the_goblet_of_fire,Voldemort presses his wand into the dark mark tattooed on Wormtail arm.,9426,7382.322,7390.38,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.03.02.322-02.03.10.380,02.03.02.322,02.03.10.380
1051_Harry_Potter_and_the_goblet_of_fire,Voldemort looks up in to the glowering sky.,9426,7393.788,7396.336,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.03.13.788-02.03.16.336,02.03.13.788,02.03.16.336
1051_Harry_Potter_and_the_goblet_of_fire,"From the darkening clouds, arriving snaking ribbon of black smoke emerges.",9426,7396.336,7402.819,tt0330373,1051_Harry_Potter_and_the_goblet_of_fire_02.03.16.336-02.03.22.819,02.03.16.336,02.03.22.819
